Stratum	PSU	EDSU	Layer	Channel	Cruise	EffectiveLogDistance	DateTime	Longitude	Latitude
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:09:52.000Z	WaterColumn		2020821	0.1	2020-04-25T09:09:52Z	3.970835	57.376293
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:10:30.000Z	WaterColumn		2020821	0.1	2020-04-25T09:10:30Z	3.9704432	57.37462
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:11:07.000Z	WaterColumn		2020821	0.1	2020-04-25T09:11:07Z	3.9700217	57.372932
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:11:45.000Z	WaterColumn		2020821	0.1	2020-04-25T09:11:45Z	3.9695883	57.37133
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:12:22.000Z	WaterColumn		2020821	0.1	2020-04-25T09:12:22Z	3.9691434	57.369713
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:13:00.000Z	WaterColumn		2020821	0.1	2020-04-25T09:13:00Z	3.96872	57.368046
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:13:38.000Z	WaterColumn		2020821	0.1	2020-04-25T09:13:38Z	3.9682634	57.366364
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:14:15.000Z	WaterColumn		2020821	0.1	2020-04-25T09:14:15Z	3.96784	57.36473
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:14:53.000Z	WaterColumn		2020821	0.1	2020-04-25T09:14:53Z	3.9674168	57.363052
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:15:31.000Z	WaterColumn		2020821	0.1	2020-04-25T09:15:31Z	3.9669466	57.36141
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:16:09.000Z	WaterColumn		2020821	0.1	2020-04-25T09:16:09Z	3.9665084	57.359806
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:16:47.000Z	WaterColumn		2020821	0.1	2020-04-25T09:16:47Z	3.9660966	57.3581
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:17:24.000Z	WaterColumn		2020821	0.1	2020-04-25T09:17:24Z	3.9655282	57.356457
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:18:03.000Z	WaterColumn		2020821	0.1	2020-04-25T09:18:03Z	3.9650033	57.354805
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:18:40.000Z	WaterColumn		2020821	0.1	2020-04-25T09:18:40Z	3.9644732	57.353146
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:19:18.000Z	WaterColumn		2020821	0.1	2020-04-25T09:19:18Z	3.9639232	57.35154
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:19:56.000Z	WaterColumn		2020821	0.1	2020-04-25T09:19:56Z	3.9633934	57.34989
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:20:34.000Z	WaterColumn		2020821	0.1	2020-04-25T09:20:34Z	3.9628668	57.348236
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:21:12.000Z	WaterColumn		2020821	0.1	2020-04-25T09:21:12Z	3.9623368	57.34663
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:21:49.000Z	WaterColumn		2020821	0.1	2020-04-25T09:21:49Z	3.9618182	57.34498
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:22:27.000Z	WaterColumn		2020821	0.1	2020-04-25T09:22:27Z	3.9612868	57.34332
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:23:05.000Z	WaterColumn		2020821	0.1	2020-04-25T09:23:05Z	3.96071	57.341663
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:23:43.000Z	WaterColumn		2020821	0.1	2020-04-25T09:23:43Z	3.9601817	57.34
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:24:20.000Z	WaterColumn		2020821	0.1	2020-04-25T09:24:20Z	3.95967	57.338333
