Cruise,Header,CruiseSurvey,CruiseCountry,CruiseOrganisation,CruisePlatform,CruiseStartDate,CruiseEndDate,CruiseLocalID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruise,Record,IESNS,NO,612,58KC,2021-04-30,2021-05-31,2021456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haul,Header,HaulGear,HaulNumber,HaulStationName,HaulStartTime,HaulDuration,HaulValidity,HaulStartLatitude,HaulStartLongitude,HaulStopLatitude,HaulStopLongitude,HaulStatisticalRectangle,HaulMinTrawlDepth,HaulMaxTrawlDepth,HaulBottomDepth,HaulDistance,HaulNetopening,HaulCodendMesh,HaulSweepLength,HaulGearExceptions,HaulDoorType,HaulWarpLength,HaulWarpDiameter,HaulWarpDensity,HaulDoorSurface,HaulDoorWeight,HaulDoorSpread,HaulWingSpread,HaulBuoyancy,HaulKiteArea,HaulGroundRopeWeight,HaulRigging,HaulTickler,HaulTowDirection,HaulSpeedGround,HaulSpeedWater,HaulWindDirection,HaulWindSpeed,HaulSwellDirection,HaulSwellHeight,HaulLogDistance,HaulStratum,CruiseLocalID,HaulHydrographicStationID
Biology,Record,PEL,22443,126439,1,,halfcm,250,kg,0.09,,,,,,,,,,,2021456,61,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,200,kg,0.041,,,,,,,,,,,2021456,62,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,255,kg,0.101,,,,,,,,,,,2021456,63,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.025,,,,,,,,,,,2021456,64,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,175,kg,0.031,,,,,,,,,,,2021456,65,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.028,,,,,,,,,,,2021456,66,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.03,,,,,,,,,,,2021456,67,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,230,kg,0.066,,,,,,,,,,,2021456,68,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,190,kg,0.033,,,,,,,,,,,2021456,69,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.031,,,,,,,,,,,2021456,70,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.029,,,,,,,,,,,2021456,71,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,195,kg,0.038,,,,,,,,,,,2021456,72,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,240,kg,0.079,,,,,,,,,,,2021456,73,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.03,,,,,,,,,,,2021456,74,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,195,kg,0.037,,,,,,,,,,,2021456,75,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.027,,,,,,,,,,,2021456,76,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,200,kg,0.041,,,,,,,,,,,2021456,77,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,190,kg,0.037,,,,,,,,,,,2021456,78,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.033,,,,,,,,,,,2021456,79,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.031,,,,,,,,,,,2021456,80,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,225,kg,0.063,,,,,,,,,,,2021456,81,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.03,,,,,,,,,,,2021456,82,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,225,kg,0.058,,,,,,,,,,,2021456,83,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,235,kg,0.066,,,,,,,,,,,2021456,84,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,190,kg,0.032,,,,,,,,,,,2021456,85,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,215,kg,0.06,,,,,,,,,,,2021456,86,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,210,kg,0.051,,,,,,,,,,,2021456,87,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.033,,,,,,,,,,,2021456,88,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,175,kg,0.027,,,,,,,,,,,2021456,89,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,235,kg,0.07,,,,,,,,,,,2021456,90,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,250,kg,0.09,,,,,,,,,,,2021456,91,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,215,kg,0.046,,,,,,,,,,,2021456,92,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,170,kg,0.024,,,,,,,,,,,2021456,93,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.034,,,,,,,,,,,2021456,94,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,245,kg,0.082,,,,,,,,,,,2021456,95,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,195,kg,0.038,,,,,,,,,,,2021456,96,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,180,kg,0.032,,,,,,,,,,,2021456,97,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,190,kg,0.033,,,,,,,,,,,2021456,98,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.03,,,,,,,,,,,2021456,99,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126439,1,,halfcm,185,kg,0.033,,,,,,,,,,,2021456,100,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126417,1,,halfcm,235,kg,0.082,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126417,1,,halfcm,220,kg,0.07,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126417,1,,halfcm,240,kg,0.088,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,235,kg,,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,220,kg,,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,220,kg,,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,220,kg,,,,,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,225,kg,,,,,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,245,kg,,,,,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,260,kg,,,,,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,220,kg,,,,,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,205,kg,,,,,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,235,kg,,,,,,,,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,18,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,255,kg,,,,,,,,,,,,2021456,19,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,225,kg,,,,,,,,,,,,2021456,20,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,200,kg,,,,,,,,,,,,2021456,21,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,225,kg,,,,,,,,,,,,2021456,22,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,225,kg,,,,,,,,,,,,2021456,23,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,24,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,225,kg,,,,,,,,,,,,2021456,25,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,26,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,250,kg,,,,,,,,,,,,2021456,27,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,28,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,240,kg,,,,,,,,,,,,2021456,29,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,245,kg,,,,,,,,,,,,2021456,30,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,215,kg,,,,,,,,,,,,2021456,31,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,215,kg,,,,,,,,,,,,2021456,32,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,230,kg,,,,,,,,,,,,2021456,33,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,235,kg,,,,,,,,,,,,2021456,34,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126352,1,,halfcm,245,kg,,,,,,,,,,,,2021456,35,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,127254,1,,halfcm,380,kg,0.745,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,127254,1,,halfcm,405,kg,0.863,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,127254,1,,halfcm,365,kg,0.659,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,127254,1,,halfcm,335,kg,0.475,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22443,126437,1,,halfcm,430,kg,0.687,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,127214,1,,halfcm,375,kg,2.307,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,127254,1,,halfcm,385,kg,0.746,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,15,kg,,,,,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,10,kg,,,,,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,18,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,25,kg,,,,,,,,,,,,2021456,19,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,20,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,21,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,22,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,23,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,24,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,25,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,26,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,27,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,28,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,45,kg,,,,,,,,,,,,2021456,29,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22444,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,30,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,127214,1,,halfcm,230,kg,0.66,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,127214,1,,halfcm,340,kg,1.71,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,127214,1,,halfcm,295,kg,1.253,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,105,kg,0.006,1,61,M6,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,2,62,M6,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,140,kg,0.012,1,62,M6,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.013,2,62,M6,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,2,62,M6,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.012,2,62,M6,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.013,1,62,M6,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,1,62,M6,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,110,kg,0.005,2,61,M6,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,155,kg,0.016,2,62,M6,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.008,2,62,M6,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,1,62,M6,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.007,1,61,M6,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,120,kg,0.008,1,62,M6,,,,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,1,62,M6,,,,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.008,2,62,M6,,,,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,140,kg,0.012,2,62,M6,,,,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.007,1,62,M6,,,,,,,,2021456,18,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,140,kg,0.011,2,62,M6,,,,,,,,2021456,19,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,1,62,M6,,,,,,,,2021456,20,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,2,62,M6,,,,,,,,2021456,21,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,1,62,M6,,,,,,,,2021456,22,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.011,,,,,,,,,,,2021456,23,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,1,62,M6,,,,,,,,2021456,24,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,2,62,M6,,,,,,,,2021456,25,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,,,,,,,,,,,2021456,26,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.01,,,,,,,,,,,2021456,27,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,28,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,,,,,,,,,,,2021456,29,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,,,,,,,,,,,2021456,30,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.007,,,,,,,,,,,2021456,31,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.007,,,,,,,,,,,2021456,32,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,33,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,34,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,130,kg,0.009,,,,,,,,,,,2021456,35,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,36,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,150,kg,0.014,,,,,,,,,,,2021456,37,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.009,,,,,,,,,,,2021456,38,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,,,,,,,,,,,2021456,39,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.009,,,,,,,,,,,2021456,40,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.008,,,,,,,,,,,2021456,41,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,,,,,,,,,,,2021456,42,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,,,,,,,,,,,2021456,43,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.009,,,,,,,,,,,2021456,44,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,120,kg,0.007,,,,,,,,,,,2021456,45,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.007,,,,,,,,,,,2021456,46,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.008,,,,,,,,,,,2021456,47,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,48,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.012,,,,,,,,,,,2021456,49,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,,,,,,,,,,,2021456,50,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.012,,,,,,,,,,,2021456,51,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.008,,,,,,,,,,,2021456,52,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.006,,,,,,,,,,,2021456,53,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.007,,,,,,,,,,,2021456,54,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.009,,,,,,,,,,,2021456,55,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.01,,,,,,,,,,,2021456,56,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,120,kg,0.005,,,,,,,,,,,2021456,57,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,58,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.005,,,,,,,,,,,2021456,59,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,140,kg,0.011,,,,,,,,,,,2021456,60,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,,,,,,,,,,,2021456,61,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.007,,,,,,,,,,,2021456,62,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,125,kg,0.008,,,,,,,,,,,2021456,63,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,140,kg,0.011,,,,,,,,,,,2021456,64,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,135,kg,0.009,,,,,,,,,,,2021456,65,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,145,kg,0.012,,,,,,,,,,,2021456,66,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.006,,,,,,,,,,,2021456,67,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,120,kg,0.007,,,,,,,,,,,2021456,68,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22446,126735,1,,halfcm,115,kg,0.004,,,,,,,,,,,2021456,69,,,,,,,,,,,,,,,,,,,,,,
